Date,Open,High,Low,Close,Volume
Today-319,110.92,111.39,110.5,111.34,147134089
Today-320,110.38,111.69,110.32,111.21,210922108
Today-321,109.31,110.09,108.75,109.62,150962935
Today-322,110,110.57,108.75,109.03,157144501
Today-323,110.31,110.82,109.62,110.15,169466161
Today-324,109.31,109.93,108.97,109.59,171899752
Today-325,107.95,109.63,107.87,109.57,159495654
Today-326,106.26,107.4,106.05,107.13,170954088
Today-327,105.66,106.88,105.44,106.85,180015203
Today-328,105.51,106.33,104.65,104.92,247996688
Today-329,103.74,104.8,103.54,104.65,228362523
Today-330,104.13,105.41,103.08,104.32,254489769
Today-331,106.3,106.62,103.44,103.56,325608088
Today-332,105.19,106.86,104.94,106.65,198110571
Today-333,106.15,106.48,104.35,104.41,248821371
Today-334,107.03,107.39,106.16,106.42,253266295
Today-335,108.2,109.31,106.61,106.91,242028169
Today-336,109.69,109.76,107.63,108.08,240033192
Today-337,108.19,109.68,107.5,109.33,238443948
Today-338,109.04,110.31,108.15,108.23,225787463
Today-339,109.95,109.98,108.68,109.21,180921009
Today-340,109.07,110.13,108.73,109.79,159530358
Today-341,108.8,109.27,108.23,108.89,192069345
Today-342,108.78,109.71,108.73,109.71,173873591

Today-343,108.72,109.42,107.42,109.31,191421516
Today-344,107.39,107.71,106.76,107.46,157692668
Today-345,107.76,108.09,107.28,107.68,118030971
Today-346,106.64,107.26,106.36,107.26,135008260
Today-347,106.55,107.17,105.84,106.61,183305731
Today-348,105.27,105.91,105.07,105.8,159200262
Today-349,104.77,106.11,104.71,105.51,202491015
Today-350,102.9,104.32,102.6,104.02,149874949
Today-351,102.02,103.1,101.99,102.49,224748757
Today-352,105.34,105.73,102.95,103,281840568
Today-353,106.36,106.46,104.62,105.59,254382968
Today-354,106.51,107.02,105.78,106,133733834
Today-355,104.85,106.55,104.83,106.32,118285775
Today-356,104.78,105.36,104.09,104.45,204058931
Today-357,106.41,106.64,104.55,105.01,228636708
Today-358,107.32,108.03,105.99,106.18,226169549
Today-359,107.08,107.37,106.6,107.07,143126642
Today-360,105.89,107,105.66,106.45,151891981
Today-361,107.15,107.16,106.36,106.72,153799032
Today-362,107.17,108.06,106.57,107.16,229170848
Today-363,106.1,107.34,105.73,107.32,206406229
Today-364,105.45,106.11,104.76,105.72,196795897
Today-365,103.88,105.46,103.15,105.28,149593734
Today-366,104.99,105.3,104.28,104.77,152383638
Today-367,103.8,104.86,103.22,104.79,162902370
Today-368,103.12,104.08,102.8,103.73,154612484
Today-369,103,103.05,102.39,102.94,132909024
Today-370,100.85,102.09,100.55,102.06,142687808
Today-371,100.4,100.77,99.59,100.65,143572281
Today-372,99.78,100.44,99.57,99.82,171804979
Today-373,101.95,103.24,99.99,100.2,321276728
Today-374,102.37,102.58,101.79,102.46,176051535
Today-375,104.23,104.35,102.67,103.38,147024385
Today-376,103.11,103.72,101.94,103.4,196230012
Today-377,102.84,103.64,102.49,103.17,194620649
Today-378,103.37,104.26,102.94,103.16,215310557
Today-379,103.39,103.95,102.59,102.96,191278905
Today-380,101.82,103.13,101.62,102.97,224604936
Today-381,100.09,101.22,99.87,100.99,174131266
Today-382,98.31,100.3,98.21,99.96,192812731
Today-383,98.53,99.44,98.35,99.09,173461411
Today-384,98.85,98.95,98.12,98.31,237892610
Today-385,101.52,101.6,99.7,100.79,199691264
Today-386,101.26,101.61,100.26,101.57,176449495
Today-387,99.56,101.56,99.51,100.8,219052366
Today-388,100.74,101.22,100.27,100.99,130898603
Today-389,100.94,102.03,100.39,101.2,220684347
Today-390,100.87,101.02,99.42,99.89,193203766
Today-391,100.77,100.86,99.58,100.41,184726382
Today-392,99.99,100.84,99.78,100.7,176714531
Today-393,99.85,100.53,99.31,100.44,175776845
Today-394,98.65,99.47,98.38,98.81,207357955
Today-395,98.83,99.83,98.6,98.67,225575365
Today-396,97.44,98.09,96.98,97.65,194399284
Today-397,97.66,98.37,97.06,97.89,186685697
Today-398,97.88,98.4,97.34,98.35,159259390
Today-399,97.2,98.14,96.69,98.06,154003013
Today-400,95.61,98.08,95.53,97.66,258795486
Today-401,94.96,96.13,94.89,95.55,196067554
Today-402,95.87,95.9,94.42,95.57,217718237
Today-403,94.68,95.29,94.19,95.13,164179393
Today-404,94.06,94.32,93.54,94.13,138561667
Today-405,93,94.51,92.82,94.12,231174490
Today-406,91.81,93.51,90.68,93.26,220877822
